,id,name,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
1294,4LiKy6WtiREXCmah3Clk9S,good morning jams,0.3384663157894736,0.6516052631578948,207010.7105263158,0.6142982456140349,0.0348987101754385,4.973684210526316,0.1920035087719298,-9.175605263157893,0.8771929824561403,0.0588315789473684,117.32588596491226,3.982456140350877,0.7316052631578946
1295,4C0Voh30nnqAJiMB8b5h9f,jams,0.2171794261553785,0.6225378486055778,228447.78685258963,0.6503386454183265,0.01864063125498,4.910358565737051,0.1723958167330678,-6.603328685258963,0.6852589641434262,0.0785721115537848,122.6202370517928,3.950199203187251,0.4955328685258962
1296,3NJt9AdW0HpyPTe8WP5XRi,bedroom jams,0.2182130560747662,0.6405140186915889,245566.66355140187,0.5323177570093458,0.0054517677570093,4.925233644859813,0.1578130841121495,-7.244177570093458,0.4392523364485981,0.0952700934579439,116.445738317757,3.94392523364486,0.4686822429906543
1297,7tNhkeVmLXmd7F7b5BI9Ln,u want me on aux??,0.1718059193548387,0.6645161290322581,218054.56451612903,0.6794193548387097,0.0006173777419354,5.193548387096774,0.1613451612903225,-5.656451612903224,0.7096774193548387,0.086641935483871,116.75129032258064,3.967741935483871,0.5883064516129032
1298,082Gv6nNLrVFGWvb0BVHWr,jock jams,0.0552693666666666,0.7767333333333332,275408.7,0.7527333333333334,0.1000686526666666,4.766666666666667,0.21233,-9.107066666666665,0.5666666666666667,0.1079866666666666,118.45000000000002,4.0,0.7139666666666666
1299,2AlHtGbXZxTOAzH1EWgRbU,car jams everyone knows,0.1374998737864077,0.6831456310679613,215856.84466019413,0.7119126213592233,0.0020238413592233,4.718446601941747,0.1709679611650485,-5.394058252427182,0.6407766990291263,0.1190242718446601,120.7822524271844,4.009708737864078,0.577831067961165
1300,37i9dQZF1DX6drTZKzZwSo,funky jams,0.1437645,0.7514333333333334,274365.95,0.7401833333333332,0.0952035474999999,5.95,0.1559399999999999,-9.062583333333334,0.65,0.0727383333333333,113.27344999999994,4.0,0.8326333333333336
1301,23jYvxGH8bDtq1vuQOpLTF,jams,0.0755094047619047,0.8274761904761903,207207.4,0.666038095238095,0.0112250192380952,4.533333333333333,0.1834661904761904,-6.185733333333332,0.6761904761904762,0.1945609523809524,119.73140476190478,4.019047619047619,0.5256814285714287
1302,3XHC4e4kCnzdS3YpJX2Gbk,old myspace jams,0.1344900510028653,0.6752034383954156,240366.94555873924,0.6689885386819484,0.0008774176504297,5.143266475644699,0.1870212034383952,-5.9724899713467,0.5902578796561605,0.1356687679083095,119.58867908309443,3.991404011461318,0.5833315186246415
1303,6M2YMyBarkzRWKL2eKzwCI,jamster songs,0.149482,0.6256,197330.0,0.8371999999999999,0.113251,3.4,0.1755,-4.761000000000001,0.8,0.03582,123.6008,4.0,0.5685999999999999
1304,2ovbQELbpKVcyITAmXnc3Z,ultimate 90s party jams,0.0503965858585858,0.7742727272727273,251893.40404040404,0.7653636363636368,0.0682794027272727,5.454545454545454,0.1790565656565656,-8.181999999999999,0.5353535353535354,0.1216454545454545,117.60389898989894,4.0,0.7060808080808081
1305,3T4VJs1EdznAMXGPOt2kVw,top jamaican hits,0.1649179861111111,0.7223472222222223,212011.5277777777,0.7024861111111109,0.0144401983333333,5.125,0.1612611111111111,-6.230250000000002,0.6805555555555556,0.1991513888888889,112.70334722222223,4.125,0.6900277777777779
1306,37i9dQZF1DX79tXjMZ42D6,r&b slow jams,0.3946916666666666,0.5801500000000002,188560.1833333333,0.4526666666666666,0.0118577934999999,5.633333333333334,0.1503983333333333,-8.7498,0.45,0.1539,119.86528333333334,3.716666666666667,0.4099299999999999
1307,0WqZByxrmwiOMVl6VTCHUL,jams,0.1103869419607842,0.5742026143790848,203807.5816993464,0.7462352941176467,0.0064733333986928,4.921568627450981,0.1965424836601307,-5.060901960784313,0.7647058823529411,0.0776098039215686,130.84164052287576,3.9607843137254894,0.525470588235294
1308,4cYIBLPT7RqliXbAjkma2q,"quiet storm (80s, 90s, 00s r&b/slow jams)",0.2826893482142855,0.6435446428571431,279038.5767857143,0.5103249999999998,0.01443814325,5.533928571428572,0.1625383928571427,-8.974883928571419,0.5196428571428572,0.0697457142857143,115.21642857142857,3.9267857142857134,0.4894585714285716
1309,6nVITPvjCXctiA9up3KkRe,slow jams/r&b,0.3035091177753546,0.6425376226826625,234006.4242093784,0.515294002181025,0.003617045785169,5.294438386041439,0.1577482551799349,-8.149872955288984,0.5507088331515813,0.0969247546346783,114.3591761177753,3.9236641221374047,0.4702446019629224
1310,0yCh2AZVc8AKUVXQtTbBXb,jesus jams,0.1845054693877551,0.4778316326530613,275140.3214285714,0.632908163265306,0.0014875411224489,5.051020408163265,0.2168418367346937,-6.775275510204082,0.8877551020408163,0.0453489795918367,127.11410204081632,3.9081632653061225,0.3121714285714287
1311,37i9dQZF1EIfrUsCopUa6p,slow jams mix,0.2342623999999999,0.68058,279101.84,0.4758400000000001,0.0001422262,5.36,0.149478,-8.999319999999999,0.4,0.053932,125.63367999999998,3.98,0.5038999999999999
1312,5g6tt2MAvPhK6mlGNJiEqI,christmas jams,0.548084,0.5746444444444445,180926.13333333333,0.5035111111111111,0.007986516,5.2,0.2272666666666666,-9.724866666666667,0.8888888888888888,0.0553444444444444,120.70537777777773,3.844444444444445,0.6870222222222223
